68,67,54,58,73,59,55,65,72,59,66,66,56,44,58,74,62,43,58,65,65,56,52,59,57,52,53,81,54,56,59,53,57,71,56,63,45,56,75,71,71,66,44,76,69,58,55,74,67,54,65,58,61,69,70,66,48,67,59,89,76,83,74,77
61,72,50,76,74,68,58,56,59,69,55,60,73,54,50,77,66,57,64,76,55,56,63,66,66,59,62,60,62,69,67,67,51,69,73,59,60,44,65,74,57,64,85,63,58,58,71,66,76,39,72,70,58,67,70,77,54,74,73,52,62,82,70,47
43,50,71,83,65,54,61,59,52,68,62,69,69,52,79,74,59,73,45,56,58,47,49,48,69,59,62,68,53,54,55,64,52,63,48,58,55,63,59,58,54,52,52,72,58,63,40,47,66,56,48,53,88,58,63,67,71,60,61,68,72,66,91,52
62,63,78,63,68,60,53,64,69,50,55,62,70,58,60,72,73,54,63,58,66,67,76,58,69,51,45,71,64,61,49,53,51,71,60,61,67,66,75,60,60,66,60,81,48,70,64,59,76,63,51,64,67,67,65,55,59,63,62,56,58,81,69,86
81,58,56,75,47,76,69,51,50,57,48,60,68,49,75,71,75,67,65,70,64,71,57,61,58,61,45,43,73,67,66,42,49,62,69,52,69,52,66,73,76,60,69,70,70,64,69,75,53,54,67,55,59,79,48,52,67,51,38,67,81,68,65,64
57,64,79,45,53,67,48,60,80,62,59,58,62,58,65,63,74,58,44,59,55,47,70,72,54,70,68,68,40,50,60,75,60,69,47,79,63,70,70,58,58,62,58,68,67,71,65,47,64,59,64,65,66,51,55,58,68,79,71,71,62,66,94,62
70,57,62,48,45,54,72,73,43,56,78,64,64,63,47,76,76,74,62,62,63,71,52,63,68,75,49,67,58,62,70,62,53,42,72,60,61,67,63,75,76,68,79,66,68,71,55,85,75,60,71,66,53,57,49,59,71,57,67,66,69,76,78,79
68,61,76,65,56,60,51,49,75,55,71,64,68,53,60,59,52,67,69,70,53,72,71,73,77,61,69,42,56,60,49,70,66,79,70,71,67,49,80,59,44,53,69,55,60,70,73,74,58,68,52,50,50,57,59,63,56,75,64,78,65,61,70,68
66,63,57,46,60,55,57,56,63,63,74,67,65,70,57,70,65,59,59,52,56,57,55,43,68,70,39,70,58,71,69,75,57,74,63,61,67,52,49,57,52,75,65,52,56,60,60,67,56,71,64,72,59,50,60,53,73,58,79,51,64,57,69,67
57,55,55,64,61,69,45,45,66,58,62,65,54,65,63,62,66,51,63,65,74,55,61,54,51,51,64,59,62,78,75,65,59,60,63,53,47,45,52,59,69,50,43,77,57,73,47,42,53,60,85,66,66,46,70,66,58,79,62,56,66,58,73,70
53,61,59,70,48,72,60,72,61,58,66,59,52,48,59,63,71,73,76,49,75,57,52,58,77,68,77,56,67,67,64,60,59,52,52,60,66,50,55,58,66,45,33,75,60,54,64,49,62,45,66,69,67,59,66,66,65,69,53,76,77,52,76,57
75,59,42,70,66,45,56,55,57,61,65,88,73,56,56,62,60,56,63,64,54,51,74,53,48,55,65,52,55,76,58,57,57,64,53,78,66,58,67,64,57,62,65,71,73,53,76,62,97,62,62,74,70,63,65,76,50,71,54,71,63,83,67,81
67,59,57,44,66,66,66,63,65,64,69,67,50,63,65,53,65,57,48,48,51,63,51,68,71,56,54,69,76,82,68,45,44,59,66,70,55,81,63,53,56,59,72,63,81,61,72,61,62,58,65,58,43,49,70,64,62,65,60,62,49,62,61,66
63,66,65,69,50,77,45,63,80,49,73,62,44,67,45,74,49,48,67,73,69,55,66,60,62,60,64,42,59,55,60,55,51,67,59,44,54,83,56,69,72,55,55,70,56,61,49,77,57,58,72,65,54,67,58,65,66,42,74,52,89,68,58,73
57,63,83,66,64,67,46,56,77,57,60,68,65,52,74,54,69,45,63,60,49,58,63,47,69,62,67,47,60,68,58,54,71,54,76,51,56,55,65,62,69,71,62,67,69,68,51,69,62,70,62,55,71,55,66,63,61,66,49,77,60,84,71,67
80,74,73,65,53,73,69,69,56,57,47,71,67,42,59,61,70,71,48,68,70,47,49,52,55,73,52,64,50,58,69,50,58,68,66,55,64,70,57,62,49,48,72,57,64,58,48,68,68,62,47,50,67,47,69,50,65,61,47,76,56,83,49,82
92,64,67,63,65,73,66,61,80,63,60,62,62,61,58,71,51,68,67,61,41,63,47,75,68,72,61,62,54,55,58,41,63,64,58,65,55,56,64,53,53,49,57,82,68,69,67,53,54,51,67,58,52,62,57,56,57,58,62,64,62,78,53,74
58,68,53,61,73,49,62,71,60,46,81,73,60,65,70,69,67,61,47,41,65,56,55,63,60,64,50,71,58,63,64,49,53,66,69,48,48,67,56,48,50,79,60,66,58,56,51,59,72,47,60,55,49,56,55,60,54,54,58,70,66,54,81,65
60,66,54,83,60,80,48,74,65,74,80,61,78,67,71,63,59,51,61,55,59,48,57,57,63,63,63,55,64,58,66,60,64,52,51,67,50,60,58,80,68,56,64,51,48,55,47,63,62,59,69,52,56,52,64,71,49,64,73,69,73,80,73,69
72,69,73,56,57,69,74,80,81,75,59,70,72,61,67,58,71,63,48,65,68,57,54,70,62,64,64,49,65,49,68,63,76,58,62,59,75,69,65,60,56,54,61,60,55,68,74,66,60,75,67,59,64,65,51,66,72,70,63,65,59,67,59,74
76,68,78,74,64,69,70,68,90,68,69,57,62,58,78,57,62,45,56,52,61,76,52,55,63,67,44,78,62,69,78,57,72,64,60,53,47,59,82,82,47,54,51,54,52,55,64,86,73,62,66,68,56,64,51,67,44,61,50,62,61,69,69,69
61,64,69,57,64,80,84,65,52,64,70,63,52,65,56,73,49,77,55,72,57,65,88,69,63,66,58,85,67,63,64,71,67,76,70,44,56,56,71,56,50,79,52,66,57,68,70,61,59,57,72,57,52,66,66,58,58,70,59,85,68,79,61,69
76,68,80,68,73,70,73,51,66,90,54,71,52,73,35,61,51,57,68,56,65,59,82,51,67,53,45,61,45,51,73,56,61,67,68,66,51,64,53,56,54,62,65,67,55,41,67,55,58,71,52,58,51,89,48,74,65,60,39,54,69,81,68,73
82,44,57,60,64,65,59,75,81,48,65,66,58,58,61,62,57,68,58,43,53,59,59,64,45,53,54,66,59,67,67,68,55,59,56,58,59,69,64,57,58,69,57,53,53,65,72,57,65,66,66,56,62,56,50,52,60,57,85,73,75,71,72,83
80,67,54,76,46,79,76,73,63,77,56,69,63,69,51,66,75,66,59,59,73,80,60,60,53,74,69,51,61,58,85,57,63,53,68,47,49,52,65,71,49,75,65,51,71,64,76,44,67,46,75,51,67,42,40,56,76,69,58,98,67,59,69,67
55,67,73,74,75,80,73,70,50,65,61,69,59,45,70,60,53,55,55,67,74,58,68,50,58,61,58,65,56,77,50,61,51,47,50,75,73,65,67,62,73,67,68,45,52,57,67,87,59,67,66,73,70,51,58,68,71,53,60,63,59,58,68,57
79,72,60,70,72,60,65,68,72,71,80,51,60,56,75,66,48,54,49,78,65,53,62,71,51,67,46,67,65,61,65,46,57,66,61,71,67,65,59,63,60,74,82,56,60,77,69,66,72,62,61,47,64,84,50,57,68,55,72,55,76,55,64,57
66,58,70,71,65,81,84,58,58,69,73,54,50,64,41,56,50,55,52,40,57,72,61,62,68,79,60,63,80,53,74,46,52,65,48,62,55,56,54,59,58,69,50,82,51,81,88,58,70,59,63,62,71,69,56,73,62,54,62,77,64,71,66,59
74,79,71,61,75,87,94,72,57,67,73,74,80,58,65,72,63,36,46,49,65,55,60,58,54,59,73,57,51,58,68,71,67,64,69,68,58,60,65,59,61,61,54,74,57,69,71,68,44,64,75,56,56,74,68,43,67,65,79,79,44,83,79,69
79,70,62,72,75,77,72,72,60,64,65,73,62,71,58,76,59,56,82,66,58,68,55,59,53,61,71,76,55,57,54,62,55,62,60,47,56,69,68,59,51,60,45,79,52,57,51,65,55,50,61,52,55,78,56,77,69,73,77,87,72,76,66,87
72,57,73,60,80,53,63,59,70,78,66,57,74,74,57,59,59,78,60,50,61,65,59,68,68,69,86,44,60,54,58,46,68,55,64,69,42,59,80,56,62,70,55,44,75,59,58,58,47,68,44,57,58,58,50,70,82,78,60,66,72,43,80,62
56,71,67,83,69,78,63,72,67,52,77,52,73,69,68,45,57,58,65,39,53,56,70,52,65,52,47,84,79,66,40,83,56,67,53,65,60,53,54,57,61,57,64,74,52,72,51,59,79,69,59,68,59,55,65,54,67,65,50,68,78,67,78,71
74,67,75,67,65,54,77,60,60,66,59,67,60,63,55,74,59,58,79,50,51,53,66,80,67,53,68,73,59,66,47,61,54,83,67,62,55,50,63,66,55,70,62,62,68,61,45,71,55,68,68,45,52,53,75,56,71,54,81,69,59,75,78,64
62,63,73,59,83,71,53,57,64,56,72,63,65,77,51,66,57,60,58,70,59,64,55,67,61,51,54,83,60,64,63,61,59,54,66,54,50,55,50,56,50,60,67,53,46,66,58,69,62,50,55,61,63,67,38,60,54,90,50,50,70,72,82,57
80,62,81,78,72,74,75,42,71,58,50,58,85,51,70,63,58,53,68,65,68,56,63,59,58,47,59,72,56,50,69,63,64,80,52,68,58,69,83,63,56,66,64,60,58,67,60,66,51,63,64,62,36,65,60,67,92,49,76,66,69,64,75,62
61,75,60,81,75,75,57,58,79,75,61,67,70,55,62,76,51,63,59,69,62,62,53,48,46,72,71,64,53,62,59,60,70,57,46,55,63,49,65,58,61,68,58,61,58,54,66,59,57,66,68,60,59,58,73,59,66,69,73,82,58,85,80,50
59,71,79,57,62,61,59,63,64,85,69,66,60,71,52,72,63,52,53,53,65,64,66,57,61,51,66,58,65,54,55,52,58,66,58,59,67,49,74,66,53,61,55,73,67,53,69,48,59,50,63,78,64,57,61,71,66,78,55,94,63,48,52,53
59,72,73,95,73,66,86,65,70,70,77,65,62,60,59,74,67,75,54,66,63,89,66,66,54,56,63,63,67,62,52,64,57,75,65,62,52,71,58,73,56,71,70,77,48,80,51,47,57,50,45,76,63,61,61,58,72,65,67,88,70,70,56,61
90,72,68,64,75,65,79,58,86,66,77,64,72,62,74,47,62,72,68,58,42,54,49,55,71,38,62,62,60,60,57,56,47,60,56,72,57,74,72,51,66,77,60,62,58,51,64,65,65,59,60,66,69,83,52,66,62,77,62,71,63,64,71,54
72,73,88,69,81,62,94,67,91,57,80,70,49,52,62,71,63,58,54,56,59,59,51,69,77,49,67,47,61,45,71,61,55,56,52,53,54,65,55,74,45,70,54,62,52,69,74,66,63,62,71,53,58,79,69,64,62,52,76,60,78,69,59,58
62,87,98,56,59,60,57,76,79,64,61,58,71,57,54,48,51,66,55,61,78,65,42,82,61,65,78,59,46,54,62,54,59,50,61,50,57,57,57,86,83,48,62,61,55,51,60,77,58,63,65,79,69,52,60,92,60,62,69,63,75,79,63,71
56,57,81,66,68,78,71,66,79,42,60,57,73,55,84,45,74,54,50,59,69,50,60,67,55,56,69,57,54,61,72,65,49,58,61,78,63,64,51,67,49,69,64,62,52,60,56,55,60,60,54,54,65,48,52,80,75,65,64,55,60,80,54,61
67,57,51,62,107,72,69,78,59,76,63,71,58,78,56,60,71,70,70,61,77,75,62,77,55,58,33,72,63,59,72,59,68,80,78,71,50,56,51,58,64,60,56,66,62,70,54,55,63,55,61,46,67,67,50,79,73,58,96,71,61,74,54,78
83,82,69,67,59,61,57,89,65,57,67,51,58,66,65,72,56,82,74,73,77,77,68,66,78,57,77,74,50,72,56,64,60,78,63,70,55,64,56,65,74,69,67,55,51,61,62,62,69,74,77,68,90,69,73,69,72,56,80,63,65,67,69,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
