64,64,70,68,74,69,69,74,50,49,57,60,70,76,64,74,75,71,72,51,72,55,69,60,61,77,74,77,74,61,59,62,75,67,88,59,74,59,60,58,63,64,71,63,60,61,64,67,67,50,66,73,70,54,68,85,52,69,61,63,61,55,71,77
71,65,50,63,104,67,71,92,65,69,70,78,59,81,74,70,71,62,59,68,84,78,72,75,66,64,68,67,66,65,68,74,57,75,55,48,91,78,95,65,85,79,66,45,70,66,57,57,68,69,82,67,72,70,61,59,62,77,65,81,62,65,79,73
68,70,76,73,83,70,71,63,57,86,63,57,75,65,61,65,75,70,72,74,67,75,66,75,56,79,87,73,64,76,55,72,53,60,80,71,64,83,62,74,69,52,70,60,58,61,72,67,84,76,62,77,76,62,70,53,70,74,69,66,63,78,85,74
58,73,75,51,82,75,78,66,81,64,68,63,49,72,58,49,62,59,57,85,88,63,74,66,71,61,81,59,85,52,70,59,79,61,76,58,70,64,65,64,61,79,68,72,61,67,92,73,77,74,58,60,54,75,62,62,50,73,69,68,70,63,67,70
67,78,77,83,75,87,76,83,65,73,63,59,69,77,80,72,65,67,58,66,79,68,79,49,85,81,62,66,68,61,57,70,50,80,65,57,66,77,65,70,53,56,50,57,59,59,61,73,64,58,68,64,66,64,62,74,81,58,58,45,66,70,87,84
72,81,63,91,61,71,77,72,57,71,71,63,87,62,54,71,57,80,46,73,44,70,59,52,60,70,64,53,71,65,60,63,69,68,63,52,88,64,56,61,72,71,60,60,66,66,64,67,56,70,60,69,59,73,67,70,56,76,77,67,64,50,79,62
64,73,85,63,56,79,61,93,65,76,57,64,59,61,76,74,50,60,73,77,53,69,69,66,62,79,41,55,78,71,64,67,52,42,70,72,74,74,72,66,76,74,66,63,55,51,69,53,67,59,62,57,64,104,59,87,56,67,68,72,69,69,61,94
76,59,81,73,59,82,62,59,87,73,72,75,69,76,63,67,65,63,96,73,77,70,74,74,59,68,78,63,83,65,61,77,63,68,70,80,66,68,81,66,58,47,72,69,63,61,59,67,64,54,71,74,57,64,52,62,49,64,70,50,69,68,54,92
62,78,59,60,58,66,53,60,74,70,73,72,67,79,80,54,70,42,61,76,73,73,74,65,64,56,81,76,80,58,80,61,94,56,74,69,89,82,69,65,53,76,64,82,58,75,67,61,77,75,76,89,58,67,62,68,68,42,75,66,57,67,61,71
61,68,72,53,72,66,51,70,57,75,59,65,60,65,55,75,77,69,67,44,68,55,90,70,78,69,68,70,63,63,77,87,68,87,55,63,72,76,65,76,61,76,74,67,46,71,65,50,63,85,61,99,74,80,65,66,83,68,58,58,66,80,62,53
77,75,67,82,55,67,75,68,65,66,58,54,69,65,58,81,66,55,84,56,66,78,74,80,91,76,63,74,76,71,76,87,67,57,67,69,72,65,64,38,74,78,67,70,73,74,82,68,70,62,54,60,61,74,51,64,69,85,65,64,52,61,64,66
61,60,68,62,70,76,89,66,65,58,65,58,51,74,61,75,76,73,80,60,84,57,60,78,79,61,61,74,62,58,74,70,76,74,86,63,81,76,59,66,69,63,69,78,51,79,57,61,74,62,74,62,56,70,61,65,81,66,69,64,60,73,77,59
76,72,57,66,85,74,72,65,67,66,74,48,65,66,78,68,65,79,60,90,87,65,70,63,66,77,78,53,56,63,73,59,72,44,66,67,68,68,78,77,61,71,65,71,59,85,58,70,51,96,62,66,71,73,48,77,71,72,64,63,70,70,58,68
71,61,79,87,79,83,80,65,59,67,56,63,69,64,76,74,72,55,72,66,85,88,38,64,70,69,64,65,72,67,58,57,61,72,48,53,83,68,60,79,76,55,70,85,67,68,62,65,59,65,57,83,84,61,69,56,71,69,53,55,50,70,67,70
64,66,71,55,67,72,65,53,69,71,75,58,75,82,66,68,58,77,81,78,79,58,62,49,57,86,62,70,74,71,69,50,54,77,59,63,97,60,59,72,66,59,81,58,75,75,61,66,71,81,79,71,60,82,72,54,68,50,61,77,68,61,62,67
68,76,73,79,61,85,65,61,70,77,50,70,71,77,62,69,92,68,77,60,82,60,44,59,54,85,71,82,77,70,72,82,67,50,52,91,73,48,56,70,58,63,68,67,83,61,66,79,65,78,54,65,71,71,70,66,65,63,74,72,70,92,53,73
85,58,53,84,91,65,57,57,83,85,69,68,53,67,71,78,78,71,51,60,79,67,63,74,79,88,53,68,89,73,74,67,93,56,57,67,47,57,69,75,60,65,65,62,77,58,55,69,80,74,66,56,78,64,74,67,67,81,65,75,77,65,67,81
57,55,64,66,80,50,66,71,62,58,72,83,65,78,69,65,71,51,40,80,62,67,55,75,67,69,69,56,58,50,84,61,64,52,59,57,77,60,71,76,65,56,54,72,60,70,81,83,59,94,60,76,65,63,63,65,63,63,57,75,51,60,75,77
55,60,68,66,75,84,81,77,80,60,79,67,88,72,62,89,55,59,59,60,93,69,61,45,93,77,60,79,82,70,71,65,60,72,61,76,61,68,66,73,63,70,56,69,65,63,71,76,44,65,85,62,80,71,68,61,82,56,63,66,82,56,71,92
84,65,57,66,58,56,70,87,74,81,68,53,69,80,45,72,76,60,67,61,60,77,82,57,79,64,65,54,77,75,67,62,66,60,59,65,58,58,76,79,81,53,84,68,54,93,78,78,59,80,66,69,57,72,60,75,65,70,58,75,69,69,40,85
65,71,78,79,69,62,70,66,81,65,68,77,55,57,51,55,67,65,69,67,69,45,49,68,65,70,61,81,55,69,69,65,67,72,63,61,58,66,83,69,67,67,60,58,52,66,65,95,71,49,59,65,61,58,74,67,58,59,72,71,81,66,76,62
51,66,62,70,53,92,63,54,77,65,73,71,57,59,71,68,64,52,65,59,84,78,76,65,63,72,78,85,58,56,57,67,58,81,67,68,91,81,90,64,62,70,78,52,64,61,68,70,64,72,76,57,55,67,67,68,77,59,71,58,73,71,61,94
64,56,85,81,74,69,47,61,46,60,75,56,68,59,59,62,78,70,77,49,68,67,69,68,67,63,62,65,68,72,60,73,75,67,67,62,70,58,58,71,67,70,74,70,70,39,83,63,70,65,71,91,79,71,59,82,71,71,67,56,65,71,67,87
62,69,62,64,51,60,66,51,59,59,91,93,65,74,71,74,69,84,50,60,82,83,66,57,63,93,67,65,62,85,64,72,68,68,76,73,62,73,61,74,63,66,64,71,55,68,48,71,68,79,64,59,63,68,68,64,64,77,65,69,60,69,64,88
78,62,58,55,49,69,50,49,58,72,61,59,75,77,73,65,85,68,73,52,61,66,64,60,54,82,79,69,79,80,64,60,55,63,67,72,69,63,66,60,66,76,54,74,73,80,79,58,78,61,59,71,68,80,56,50,64,45,60,73,62,67,82,97
79,88,70,67,58,66,66,51,50,71,67,80,82,69,75,64,63,75,73,67,63,74,74,46,52,76,80,58,82,78,58,65,73,65,65,56,41,73,55,63,66,83,59,77,66,57,72,57,77,71,63,71,76,57,51,51,62,63,70,70,66,65,55,76
67,79,76,52,56,54,69,58,64,72,50,60,66,70,59,69,69,71,43,70,68,62,63,70,70,67,63,77,55,65,69,71,50,60,65,51,68,68,55,81,64,65,62,52,77,49,64,47,55,64,77,75,79,85,63,52,89,57,71,71,76,88,63,66
67,54,73,59,67,95,83,51,58,90,73,73,63,65,74,54,64,58,70,63,70,78,49,53,65,53,66,74,61,67,73,60,68,59,58,67,54,79,71,66,75,89,73,86,59,75,74,68,64,76,59,59,87,77,70,66,63,55,78,58,69,74,62,73
81,72,68,72,68,74,69,63,76,67,73,68,79,70,58,75,57,68,65,68,79,69,64,61,88,79,62,64,66,57,68,60,57,61,78,66,59,58,67,68,65,59,65,68,66,55,68,68,77,51,69,64,65,68,65,69,72,62,80,80,77,67,76,77
77,83,86,62,79,59,55,66,78,80,83,64,58,65,70,58,63,76,73,64,61,78,47,69,48,80,55,54,60,62,79,75,62,58,67,71,68,76,67,66,67,85,58,56,71,60,82,69,56,74,60,57,58,57,63,68,63,68,74,64,65,75,91,80
79,58,81,66,69,52,63,64,65,69,69,66,68,64,63,76,56,54,54,76,81,68,79,72,56,50,69,61,61,68,72,70,68,65,65,56,62,78,57,73,66,56,63,50,65,58,63,69,61,68,69,69,70,63,71,72,67,72,82,62,86,74,83,71
90,59,74,80,55,46,50,77,75,69,62,58,74,71,53,43,71,66,62,89,69,54,52,59,59,75,71,75,82,78,63,71,58,66,58,61,80,78,66,84,77,59,74,79,70,73,63,71,68,77,75,71,56,76,58,70,83,35,74,58,66,81,65,63
73,74,80,74,76,77,74,80,73,60,69,60,83,64,76,58,68,49,65,61,58,66,80,65,61,73,78,75,69,56,60,60,56,74,86,62,60,81,69,72,73,77,75,76,82,71,65,77,65,67,60,65,58,73,77,68,61,76,65,74,82,74,77,86
75,75,76,60,43,63,55,71,75,68,47,59,68,53,48,59,77,69,62,76,62,56,56,61,64,45,72,64,54,74,65,68,61,61,59,85,57,71,47,65,65,65,62,75,76,63,53,58,68,68,78,57,80,54,57,60,59,73,51,55,81,65,77,81
84,76,53,69,63,62,77,62,80,68,88,69,66,65,77,72,74,67,59,64,61,57,79,79,74,53,63,62,46,66,70,49,78,76,78,71,66,72,79,74,75,58,64,68,56,68,68,63,91,65,66,63,68,68,61,53,59,61,68,82,73,68,75,90
76,69,83,74,57,81,66,65,73,79,62,74,65,74,72,73,64,61,63,70,85,73,85,62,83,76,59,72,75,68,66,60,70,65,69,93,71,84,69,51,63,75,66,77,73,72,76,66,74,52,54,71,63,63,78,65,67,77,72,69,88,74,78,72
83,64,84,75,74,63,53,66,62,68,62,73,67,61,49,67,52,66,78,80,64,83,57,79,55,103,44,49,78,61,58,65,69,61,69,73,51,79,76,67,68,58,90,85,67,75,62,53,77,86,48,65,47,84,63,59,87,57,84,90,79,65,86,82
77,75,77,63,68,68,78,74,71,61,60,55,56,72,59,78,60,59,71,67,74,53,61,81,72,64,75,59,69,75,58,54,79,63,73,69,81,68,79,61,83,66,50,65,65,66,64,71,77,70,71,65,49,71,70,58,65,79,67,58,69,76,60,93
65,72,83,63,79,68,56,72,56,58,67,68,54,63,71,73,86,80,59,63,51,75,66,61,72,75,61,62,82,54,74,77,83,50,60,87,45,61,67,72,62,79,68,66,58,54,63,61,75,54,70,75,56,65,71,49,75,84,79,71,65,88,70,61
80,76,77,74,77,58,65,62,68,64,43,77,48,54,67,84,70,82,51,61,63,73,61,68,65,92,81,78,98,93,53,82,55,80,79,56,63,76,62,59,66,74,87,61,72,71,71,64,52,58,78,67,60,66,55,69,76,61,56,87,72,62,82,93
69,47,84,88,84,87,74,68,71,60,67,69,62,61,50,65,55,66,59,59,78,52,68,56,72,59,75,68,59,71,77,69,64,40,55,80,75,81,92,75,55,57,55,82,63,57,68,53,77,65,57,52,71,83,62,76,73,86,78,58,101,75,74,81
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
