76,76,76,76,76,76,76,76,52,52,52,52,52,52,52,52,59,59,59,59,59,59,59,59,39,39,39,39,39,39,39,39,55,55,55,55,55,55,55,55,58,58,58,58,58,58,58,58,60,60,60,60,60,60,60,60,72,72,72,72,72,72,72,72,54,54,54,54,54,54,54,54,40,40,40,40,40,40,40,40,73,73,73,73,73,73,73,73,64,64,64,64,64,64,64,64,52,52,52,52,52,52,52,52,73,73,73,73,73,73,73,73,66,66,66,66,66,66,66,66,69,69,69,69,69,69,69,69,58,58,58,58,58,58,58,58,46,46,46,46,46,46,46,46,63,63,63,63,63,63,63,63,51,51,51,51,51,51,51,51,68,68,68,68,68,68,68,68,85,85,85,85,85,85,85,85,58,58,58,58,58,58,58,58,66,66,66,66,66,66,66,66,63,63,63,63,63,63,63,63,50,50,50,50,50,50,50,50,52,52,52,52,52,52,52,52,30,30,30,30,30,30,30,30,50,50,50,50,50,50,50,50,61,61,61,61,61,61,61,61,47,47,47,47,47,47,47,47,56,56,56,56,56,56,56,56,50,50,50,50,50,50,50,50,55,55,55,55,55,55,55,55,65,65,65,65,65,65,65,65,63,63,63,63,63,63,63,63,56,56,56,56,56,56,56,56,53,53,53,53,53,53,53,53,59,59,59,59,59,59,59,59,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,57,57,57,57,57,57,57,57,59,59,59,59,59,59,59,59,72,72,72,72,72,72,72,72,63,63,63,63,63,63,63,63,47,47,47,47,47,47,47,47,73,73,73,73,73,73,73,73,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,59,59,59,59,59,59,59,59,57,57,57,57,57,57,57,57,65,65,65,65,65,65,65,65,59,59,59,59,59,59,59,59,41,41,41,41,41,41,41,41,70,70,70,70,70,70,70,70,64,64,64,64,64,64,64,64,63,63,63,63,63,63,63,63,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,89,89,89,89,89,89,89,89,69,69,69,69,69,69,69,69,66,66,66,66,66,66,66,66,80,80,80,80,80,80,80,80,68,68,68,68,68,68,68,68,
65,65,65,65,65,65,65,65,49,49,49,49,49,49,49,49,56,56,56,56,56,56,56,56,67,67,67,67,67,67,67,67,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,49,49,49,49,49,49,49,49,62,62,62,62,62,62,62,62,64,64,64,64,64,64,64,64,53,53,53,53,53,53,53,53,56,56,56,56,56,56,56,56,58,58,58,58,58,58,58,58,66,66,66,66,66,66,66,66,60,60,60,60,60,60,60,60,58,58,58,58,58,58,58,58,44,44,44,44,44,44,44,44,48,48,48,48,48,48,48,48,57,57,57,57,57,57,57,57,60,60,60,60,60,60,60,60,65,65,65,65,65,65,65,65,54,54,54,54,54,54,54,54,48,48,48,48,48,48,48,48,56,56,56,56,56,56,56,56,48,48,48,48,48,48,48,48,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,60,60,60,60,60,60,60,60,71,71,71,71,71,71,71,71,65,65,65,65,65,65,65,65,79,79,79,79,79,79,79,79,57,57,57,57,57,57,57,57,50,50,50,50,50,50,50,50,78,78,78,78,78,78,78,78,68,68,68,68,68,68,68,68,51,51,51,51,51,51,51,51,53,53,53,53,53,53,53,53,43,43,43,43,43,43,43,43,83,83,83,83,83,83,83,83,71,71,71,71,71,71,71,71,55,55,55,55,55,55,55,55,90,90,90,90,90,90,90,90,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,63,63,63,63,63,63,63,63,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,65,65,65,65,65,65,65,65,53,53,53,53,53,53,53,53,45,45,45,45,45,45,45,45,91,91,91,91,91,91,91,91,65,65,65,65,65,65,65,65,51,51,51,51,51,51,51,51,60,60,60,60,60,60,60,60,69,69,69,69,69,69,69,69,73,73,73,73,73,73,73,73,76,76,76,76,76,76,76,76,86,86,86,86,86,86,86,86,79,79,79,79,79,79,79,79,75,75,75,75,75,75,75,75,79,79,79,79,79,79,79,79,84,84,84,84,84,84,84,84,80,80,80,80,80,80,80,80,61,61,61,61,61,61,61,61,72,72,72,72,72,72,72,72,
62,62,62,62,62,62,62,62,52,52,52,52,52,52,52,52,42,42,42,42,42,42,42,42,56,56,56,56,56,56,56,56,63,63,63,63,63,63,63,63,67,67,67,67,67,67,67,67,55,55,55,55,55,55,55,55,46,46,46,46,46,46,46,46,44,44,44,44,44,44,44,44,48,48,48,48,48,48,48,48,62,62,62,62,62,62,62,62,54,54,54,54,54,54,54,54,65,65,65,65,65,65,65,65,57,57,57,57,57,57,57,57,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,50,50,50,50,50,50,50,50,44,44,44,44,44,44,44,44,55,55,55,55,55,55,55,55,50,50,50,50,50,50,50,50,65,65,65,65,65,65,65,65,60,60,60,60,60,60,60,60,57,57,57,57,57,57,57,57,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,71,71,71,71,71,71,71,71,61,61,61,61,61,61,61,61,48,48,48,48,48,48,48,48,79,79,79,79,79,79,79,79,58,58,58,58,58,58,58,58,66,66,66,66,66,66,66,66,45,45,45,45,45,45,45,45,49,49,49,49,49,49,49,49,70,70,70,70,70,70,70,70,73,73,73,73,73,73,73,73,75,75,75,75,75,75,75,75,76,76,76,76,76,76,76,76,74,74,74,74,74,74,74,74,53,53,53,53,53,53,53,53,41,41,41,41,41,41,41,41,54,54,54,54,54,54,54,54,61,61,61,61,61,61,61,61,68,68,68,68,68,68,68,68,52,52,52,52,52,52,52,52,69,69,69,69,69,69,69,69,60,60,60,60,60,60,60,60,65,65,65,65,65,65,65,65,74,74,74,74,74,74,74,74,61,61,61,61,61,61,61,61,66,66,66,66,66,66,66,66,52,52,52,52,52,52,52,52,55,55,55,55,55,55,55,55,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,65,65,65,65,65,65,65,65,75,75,75,75,75,75,75,75,52,52,52,52,52,52,52,52,64,64,64,64,64,64,64,64,92,92,92,92,92,92,92,92,80,80,80,80,80,80,80,80,53,53,53,53,53,53,53,53,70,70,70,70,70,70,70,70,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,
58,58,58,58,58,58,58,58,60,60,60,60,60,60,60,60,70,70,70,70,70,70,70,70,53,53,53,53,53,53,53,53,49,49,49,49,49,49,49,49,55,55,55,55,55,55,55,55,70,70,70,70,70,70,70,70,61,61,61,61,61,61,61,61,44,44,44,44,44,44,44,44,69,69,69,69,69,69,69,69,74,74,74,74,74,74,74,74,87,87,87,87,87,87,87,87,64,64,64,64,64,64,64,64,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,74,74,74,74,74,74,74,74,45,45,45,45,45,45,45,45,66,66,66,66,66,66,66,66,71,71,71,71,71,71,71,71,62,62,62,62,62,62,62,62,66,66,66,66,66,66,66,66,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,64,64,64,64,64,64,64,64,55,55,55,55,55,55,55,55,45,45,45,45,45,45,45,45,69,69,69,69,69,69,69,69,64,64,64,64,64,64,64,64,51,51,51,51,51,51,51,51,88,88,88,88,88,88,88,88,60,60,60,60,60,60,60,60,79,79,79,79,79,79,79,79,64,64,64,64,64,64,64,64,69,69,69,69,69,69,69,69,62,62,62,62,62,62,62,62,54,54,54,54,54,54,54,54,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,68,68,68,68,68,68,68,68,56,56,56,56,56,56,56,56,69,69,69,69,69,69,69,69,59,59,59,59,59,59,59,59,46,46,46,46,46,46,46,46,66,66,66,66,66,66,66,66,61,61,61,61,61,61,61,61,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,62,62,62,62,62,62,62,62,65,65,65,65,65,65,65,65,60,60,60,60,60,60,60,60,58,58,58,58,58,58,58,58,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,53,53,53,53,53,53,53,53,59,59,59,59,59,59,59,59,64,64,64,64,64,64,64,64,59,59,59,59,59,59,59,59,55,55,55,55,55,55,55,55,85,85,85,85,85,85,85,85,49,49,49,49,49,49,49,49,81,81,81,81,81,81,81,81,72,72,72,72,72,72,72,72,69,69,69,69,69,69,69,69,56,56,56,56,56,56,56,56,
83,83,83,83,83,83,83,83,61,61,61,61,61,61,61,61,63,63,63,63,63,63,63,63,71,71,71,71,71,71,71,71,52,52,52,52,52,52,52,52,66,66,66,66,66,66,66,66,56,56,56,56,56,56,56,56,51,51,51,51,51,51,51,51,50,50,50,50,50,50,50,50,65,65,65,65,65,65,65,65,82,82,82,82,82,82,82,82,62,62,62,62,62,62,62,62,74,74,74,74,74,74,74,74,66,66,66,66,66,66,66,66,64,64,64,64,64,64,64,64,73,73,73,73,73,73,73,73,46,46,46,46,46,46,46,46,57,57,57,57,57,57,57,57,59,59,59,59,59,59,59,59,65,65,65,65,65,65,65,65,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,70,70,70,70,70,70,70,70,51,51,51,51,51,51,51,51,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,64,64,64,64,64,64,64,64,59,59,59,59,59,59,59,59,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,59,59,59,59,59,59,59,59,42,42,42,42,42,42,42,42,58,58,58,58,58,58,58,58,54,54,54,54,54,54,54,54,57,57,57,57,57,57,57,57,60,60,60,60,60,60,60,60,67,67,67,67,67,67,67,67,71,71,71,71,71,71,71,71,54,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,63,63,63,63,63,63,63,63,59,59,59,59,59,59,59,59,82,82,82,82,82,82,82,82,75,75,75,75,75,75,75,75,61,61,61,61,61,61,61,61,68,68,68,68,68,68,68,68,64,64,64,64,64,64,64,64,63,63,63,63,63,63,63,63,53,53,53,53,53,53,53,53,72,72,72,72,72,72,72,72,60,60,60,60,60,60,60,60,69,69,69,69,69,69,69,69,52,52,52,52,52,52,52,52,75,75,75,75,75,75,75,75,53,53,53,53,53,53,53,53,57,57,57,57,57,57,57,57,61,61,61,61,61,61,61,61,72,72,72,72,72,72,72,72,75,75,75,75,75,75,75,75,69,69,69,69,69,69,69,69,62,62,62,62,62,62,62,62,73,73,73,73,73,73,73,73,78,78,78,78,78,78,78,78,
72,72,72,72,72,72,72,72,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,67,58,58,58,58,58,58,58,58,54,54,54,54,54,54,54,54,62,62,62,62,62,62,62,62,52,52,52,52,52,52,52,52,79,79,79,79,79,79,79,79,65,65,65,65,65,65,65,65,68,68,68,68,68,68,68,68,57,57,57,57,57,57,57,57,54,54,54,54,54,54,54,54,79,79,79,79,79,79,79,79,64,64,64,64,64,64,64,64,61,61,61,61,61,61,61,61,66,66,66,66,66,66,66,66,55,55,55,55,55,55,55,55,50,50,50,50,50,50,50,50,57,57,57,57,57,57,57,57,60,60,60,60,60,60,60,60,62,62,62,62,62,62,62,62,53,53,53,53,53,53,53,53,64,64,64,64,64,64,64,64,69,69,69,69,69,69,69,69,60,60,60,60,60,60,60,60,52,52,52,52,52,52,52,52,65,65,65,65,65,65,65,65,59,59,59,59,59,59,59,59,49,49,49,49,49,49,49,49,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,77,77,77,77,77,77,77,77,53,53,53,53,53,53,53,53,55,55,55,55,55,55,55,55,45,45,45,45,45,45,45,45,76,76,76,76,76,76,76,76,48,48,48,48,48,48,48,48,57,57,57,57,57,57,57,57,63,63,63,63,63,63,63,63,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,56,56,56,56,56,56,56,56,49,49,49,49,49,49,49,49,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,52,52,52,52,52,52,52,52,60,60,60,60,60,60,60,60,63,63,63,63,63,63,63,63,59,59,59,59,59,59,59,59,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,46,46,46,46,46,46,46,46,81,81,81,81,81,81,81,81,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,75,75,75,75,75,75,75,75,52,52,52,52,52,52,52,52,78,78,78,78,78,78,78,78,84,84,84,84,84,84,84,84,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,
59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,57,57,57,57,57,57,57,57,55,55,55,55,55,55,55,55,70,70,70,70,70,70,70,70,48,48,48,48,48,48,48,48,73,73,73,73,73,73,73,73,56,56,56,56,56,56,56,56,69,69,69,69,69,69,69,69,88,88,88,88,88,88,88,88,78,78,78,78,78,78,78,78,64,64,64,64,64,64,64,64,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,77,77,77,77,77,77,77,77,83,83,83,83,83,83,83,83,53,53,53,53,53,53,53,53,50,50,50,50,50,50,50,50,57,57,57,57,57,57,57,57,59,59,59,59,59,59,59,59,61,61,61,61,61,61,61,61,56,56,56,56,56,56,56,56,59,59,59,59,59,59,59,59,78,78,78,78,78,78,78,78,53,53,53,53,53,53,53,53,70,70,70,70,70,70,70,70,59,59,59,59,59,59,59,59,65,65,65,65,65,65,65,65,44,44,44,44,44,44,44,44,64,64,64,64,64,64,64,64,55,55,55,55,55,55,55,55,57,57,57,57,57,57,57,57,66,66,66,66,66,66,66,66,60,60,60,60,60,60,60,60,67,67,67,67,67,67,67,67,44,44,44,44,44,44,44,44,65,65,65,65,65,65,65,65,85,85,85,85,85,85,85,85,61,61,61,61,61,61,61,61,67,67,67,67,67,67,67,67,75,75,75,75,75,75,75,75,65,65,65,65,65,65,65,65,55,55,55,55,55,55,55,55,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,78,78,78,78,78,78,78,78,59,59,59,59,59,59,59,59,65,65,65,65,65,65,65,65,77,77,77,77,77,77,77,77,63,63,63,63,63,63,63,63,69,69,69,69,69,69,69,69,55,55,55,55,55,55,55,55,63,63,63,63,63,63,63,63,50,50,50,50,50,50,50,50,65,65,65,65,65,65,65,65,73,73,73,73,73,73,73,73,63,63,63,63,63,63,63,63,78,78,78,78,78,78,78,78,74,74,74,74,74,74,74,74,71,71,71,71,71,71,71,71,76,76,76,76,76,76,76,76,64,64,64,64,64,64,64,64,80,80,80,80,80,80,80,80,78,78,78,78,78,78,78,78,
65,65,65,65,65,65,65,65,59,59,59,59,59,59,59,59,75,75,75,75,75,75,75,75,50,50,50,50,50,50,50,50,58,58,58,58,58,58,58,58,63,63,63,63,63,63,63,63,72,72,72,72,72,72,72,72,49,49,49,49,49,49,49,49,54,54,54,54,54,54,54,54,48,48,48,48,48,48,48,48,67,67,67,67,67,67,67,67,58,58,58,58,58,58,58,58,64,64,64,64,64,64,64,64,56,56,56,56,56,56,56,56,67,67,67,67,67,67,67,67,72,72,72,72,72,72,72,72,51,51,51,51,51,51,51,51,71,71,71,71,71,71,71,71,65,65,65,65,65,65,65,65,68,68,68,68,68,68,68,68,56,56,56,56,56,56,56,56,62,62,62,62,62,62,62,62,43,43,43,43,43,43,43,43,51,51,51,51,51,51,51,51,56,56,56,56,56,56,56,56,68,68,68,68,68,68,68,68,49,49,49,49,49,49,49,49,62,62,62,62,62,62,62,62,57,57,57,57,57,57,57,57,72,72,72,72,72,72,72,72,58,58,58,58,58,58,58,58,78,78,78,78,78,78,78,78,45,45,45,45,45,45,45,45,65,65,65,65,65,65,65,65,47,47,47,47,47,47,47,47,43,43,43,43,43,43,43,43,71,71,71,71,71,71,71,71,47,47,47,47,47,47,47,47,51,51,51,51,51,51,51,51,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,61,61,61,61,61,61,61,61,50,50,50,50,50,50,50,50,97,97,97,97,97,97,97,97,70,70,70,70,70,70,70,70,57,57,57,57,57,57,57,57,66,66,66,66,66,66,66,66,56,56,56,56,56,56,56,56,87,87,87,87,87,87,87,87,88,88,88,88,88,88,88,88,62,62,62,62,62,62,62,62,64,64,64,64,64,64,64,64,70,70,70,70,70,70,70,70,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,60,60,60,60,60,60,60,60,58,58,58,58,58,58,58,58,66,66,66,66,66,66,66,66,61,61,61,61,61,61,61,61,64,64,64,64,64,64,64,64,42,42,42,42,42,42,42,42,70,70,70,70,70,70,70,70,65,65,65,65,65,65,65,65,88,88,88,88,88,88,88,88,
53,53,53,53,53,53,53,53,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,69,69,69,69,69,69,69,69,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,78,78,78,78,78,78,78,78,70,70,70,70,70,70,70,70,56,56,56,56,56,56,56,56,62,62,62,62,62,62,62,62,84,84,84,84,84,84,84,84,58,58,58,58,58,58,58,58,54,54,54,54,54,54,54,54,56,56,56,56,56,56,56,56,63,63,63,63,63,63,63,63,58,58,58,58,58,58,58,58,83,83,83,83,83,83,83,83,58,58,58,58,58,58,58,58,65,65,65,65,65,65,65,65,63,63,63,63,63,63,63,63,68,68,68,68,68,68,68,68,58,58,58,58,58,58,58,58,60,60,60,60,60,60,60,60,80,80,80,80,80,80,80,80,66,66,66,66,66,66,66,66,55,55,55,55,55,55,55,55,89,89,89,89,89,89,89,89,73,73,73,73,73,73,73,73,58,58,58,58,58,58,58,58,70,70,70,70,70,70,70,70,66,66,66,66,66,66,66,66,46,46,46,46,46,46,46,46,56,56,56,56,56,56,56,56,41,41,41,41,41,41,41,41,53,53,53,53,53,53,53,53,69,69,69,69,69,69,69,69,62,62,62,62,62,62,62,62,75,75,75,75,75,75,75,75,64,64,64,64,64,64,64,64,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,64,64,64,64,64,64,64,64,51,51,51,51,51,51,51,51,69,69,69,69,69,69,69,69,61,61,61,61,61,61,61,61,58,58,58,58,58,58,58,58,77,77,77,77,77,77,77,77,69,69,69,69,69,69,69,69,74,74,74,74,74,74,74,74,47,47,47,47,47,47,47,47,76,76,76,76,76,76,76,76,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,57,57,57,57,57,57,57,57,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,78,78,78,78,78,78,78,78,74,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,85,85,85,85,85,85,85,85,82,82,82,82,82,82,82,82,65,65,65,65,65,65,65,65,
62,62,62,62,62,62,62,62,55,55,55,55,55,55,55,55,64,64,64,64,64,64,64,64,69,69,69,69,69,69,69,69,54,54,54,54,54,54,54,54,52,52,52,52,52,52,52,52,63,63,63,63,63,63,63,63,71,71,71,71,71,71,71,71,49,49,49,49,49,49,49,49,69,69,69,69,69,69,69,69,47,47,47,47,47,47,47,47,44,44,44,44,44,44,44,44,65,65,65,65,65,65,65,65,62,62,62,62,62,62,62,62,57,57,57,57,57,57,57,57,74,74,74,74,74,74,74,74,42,42,42,42,42,42,42,42,66,66,66,66,66,66,66,66,69,69,69,69,69,69,69,69,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,57,57,57,57,57,57,57,57,54,54,54,54,54,54,54,54,73,73,73,73,73,73,73,73,48,48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,51,51,51,51,51,51,51,51,78,78,78,78,78,78,78,78,52,52,52,52,52,52,52,52,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,58,58,58,58,58,58,58,58,74,74,74,74,74,74,74,74,54,54,54,54,54,54,54,54,56,56,56,56,56,56,56,56,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,48,48,48,48,48,48,48,48,63,63,63,63,63,63,63,63,53,53,53,53,53,53,53,53,56,56,56,56,56,56,56,56,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,73,73,73,73,73,73,73,73,65,65,65,65,65,65,65,65,84,84,84,84,84,84,84,84,74,74,74,74,74,74,74,74,64,64,64,64,64,64,64,64,79,79,79,79,79,79,79,79,59,59,59,59,59,59,59,59,72,72,72,72,72,72,72,72,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,71,71,71,71,71,71,71,71,66,66,66,66,66,66,66,66,74,74,74,74,74,74,74,74,65,65,65,65,65,65,65,65,55,55,55,55,55,55,55,55,70,70,70,70,70,70,70,70,50,50,50,50,50,50,50,50,59,59,59,59,59,59,59,59,82,82,82,82,82,82,82,82,74,74,74,74,74,74,74,74,52,52,52,52,52,52,52,52,
68,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,54,54,54,54,54,54,54,54,58,58,58,58,58,58,58,58,73,73,73,73,73,73,73,73,59,59,59,59,59,59,59,59,55,55,55,55,55,55,55,55,65,65,65,65,65,65,65,65,72,72,72,72,72,72,72,72,59,59,59,59,59,59,59,59,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,56,56,56,56,56,56,56,56,44,44,44,44,44,44,44,44,58,58,58,58,58,58,58,58,74,74,74,74,74,74,74,74,62,62,62,62,62,62,62,62,43,43,43,43,43,43,43,43,58,58,58,58,58,58,58,58,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,56,56,56,56,56,56,56,56,52,52,52,52,52,52,52,52,59,59,59,59,59,59,59,59,57,57,57,57,57,57,57,57,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,81,81,81,81,81,81,81,81,54,54,54,54,54,54,54,54,56,56,56,56,56,56,56,56,59,59,59,59,59,59,59,59,53,53,53,53,53,53,53,53,57,57,57,57,57,57,57,57,71,71,71,71,71,71,71,71,56,56,56,56,56,56,56,56,63,63,63,63,63,63,63,63,45,45,45,45,45,45,45,45,56,56,56,56,56,56,56,56,75,75,75,75,75,75,75,75,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,66,66,66,66,66,66,66,66,44,44,44,44,44,44,44,44,76,76,76,76,76,76,76,76,69,69,69,69,69,69,69,69,58,58,58,58,58,58,58,58,55,55,55,55,55,55,55,55,74,74,74,74,74,74,74,74,67,67,67,67,67,67,67,67,54,54,54,54,54,54,54,54,65,65,65,65,65,65,65,65,58,58,58,58,58,58,58,58,61,61,61,61,61,61,61,61,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,66,66,66,66,66,66,66,66,48,48,48,48,48,48,48,48,67,67,67,67,67,67,67,67,59,59,59,59,59,59,59,59,89,89,89,89,89,89,89,89,76,76,76,76,76,76,76,76,83,83,83,83,83,83,83,83,74,74,74,74,74,74,74,74,77,77,77,77,77,77,77,77,
61,61,61,61,61,61,61,61,72,72,72,72,72,72,72,72,50,50,50,50,50,50,50,50,76,76,76,76,76,76,76,76,74,74,74,74,74,74,74,74,68,68,68,68,68,68,68,68,58,58,58,58,58,58,58,58,56,56,56,56,56,56,56,56,59,59,59,59,59,59,59,59,69,69,69,69,69,69,69,69,55,55,55,55,55,55,55,55,60,60,60,60,60,60,60,60,73,73,73,73,73,73,73,73,54,54,54,54,54,54,54,54,50,50,50,50,50,50,50,50,77,77,77,77,77,77,77,77,66,66,66,66,66,66,66,66,57,57,57,57,57,57,57,57,64,64,64,64,64,64,64,64,76,76,76,76,76,76,76,76,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,63,63,63,63,63,63,63,63,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,59,59,59,59,59,59,59,59,62,62,62,62,62,62,62,62,60,60,60,60,60,60,60,60,62,62,62,62,62,62,62,62,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,51,51,51,51,51,51,51,51,69,69,69,69,69,69,69,69,73,73,73,73,73,73,73,73,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,44,44,44,44,44,44,44,44,65,65,65,65,65,65,65,65,74,74,74,74,74,74,74,74,57,57,57,57,57,57,57,57,64,64,64,64,64,64,64,64,85,85,85,85,85,85,85,85,63,63,63,63,63,63,63,63,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,71,71,71,71,71,71,71,71,66,66,66,66,66,66,66,66,76,76,76,76,76,76,76,76,39,39,39,39,39,39,39,39,72,72,72,72,72,72,72,72,70,70,70,70,70,70,70,70,58,58,58,58,58,58,58,58,67,67,67,67,67,67,67,67,70,70,70,70,70,70,70,70,77,77,77,77,77,77,77,77,54,54,54,54,54,54,54,54,74,74,74,74,74,74,74,74,73,73,73,73,73,73,73,73,52,52,52,52,52,52,52,52,62,62,62,62,62,62,62,62,82,82,82,82,82,82,82,82,70,70,70,70,70,70,70,70,47,47,47,47,47,47,47,47,
43,43,43,43,43,43,43,43,50,50,50,50,50,50,50,50,71,71,71,71,71,71,71,71,83,83,83,83,83,83,83,83,65,65,65,65,65,65,65,65,54,54,54,54,54,54,54,54,61,61,61,61,61,61,61,61,59,59,59,59,59,59,59,59,52,52,52,52,52,52,52,52,68,68,68,68,68,68,68,68,62,62,62,62,62,62,62,62,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,52,52,52,52,52,52,52,52,79,79,79,79,79,79,79,79,74,74,74,74,74,74,74,74,59,59,59,59,59,59,59,59,73,73,73,73,73,73,73,73,45,45,45,45,45,45,45,45,56,56,56,56,56,56,56,56,58,58,58,58,58,58,58,58,47,47,47,47,47,47,47,47,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,69,69,69,69,69,69,69,69,59,59,59,59,59,59,59,59,62,62,62,62,62,62,62,62,68,68,68,68,68,68,68,68,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,64,64,64,64,64,64,64,64,52,52,52,52,52,52,52,52,63,63,63,63,63,63,63,63,48,48,48,48,48,48,48,48,58,58,58,58,58,58,58,58,55,55,55,55,55,55,55,55,63,63,63,63,63,63,63,63,59,59,59,59,59,59,59,59,58,58,58,58,58,58,58,58,54,54,54,54,54,54,54,54,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72,72,72,72,72,72,72,72,58,58,58,58,58,58,58,58,63,63,63,63,63,63,63,63,40,40,40,40,40,40,40,40,47,47,47,47,47,47,47,47,66,66,66,66,66,66,66,66,56,56,56,56,56,56,56,56,48,48,48,48,48,48,48,48,53,53,53,53,53,53,53,53,88,88,88,88,88,88,88,88,58,58,58,58,58,58,58,58,63,63,63,63,63,63,63,63,67,67,67,67,67,67,67,67,71,71,71,71,71,71,71,71,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,68,68,68,68,68,68,68,68,72,72,72,72,72,72,72,72,66,66,66,66,66,66,66,66,91,91,91,91,91,91,91,91,52,52,52,52,52,52,52,52,
